Hora_Anual,DNI_W_m2,H2_kg
3704,493.93,0.4286
3705,681.38,0.4286
3706,831.7,0.4286
3707,936.71,0.4286
3708,990.68,0.4286
3709,990.68,0.4286
3710,936.71,0.4286
3711,831.7,0.4286
3712,681.38,0.4286
3713,493.93,0.4286
3714,279.57,0.4286
3715,49.98,0.4286
3716,0.0,0.0
3717,0.0,0.0
3718,0.0,0.0
3719,0.0,0.0
3720,0.0,0.0
3721,0.0,0.0
3722,0.0,0.0
3723,0.0,0.0
3724,0.0,0.0
3725,0.0,0.0
3726,53.53,0.4286
3727,295.03,0.4286
3728,520.47,0.4286
3729,717.6,0.4286
3730,875.67,0.4286
3731,986.08,0.4286
3732,1042.83,0.4286
3733,1042.83,0.4286
3734,986.08,0.4286
3735,875.67,0.4286
3736,717.6,0.4286
3737,520.47,0.4286
3738,295.03,0.4286
3739,53.53,0.4286
3740,0.0,0.0
3741,0.0,0.0
3742,0.0,0.0
3743,0.0,0.0
3744,0.0,0.0
3745,0.0,0.0
3746,0.0,0.0
3747,0.0,0.0
3748,0.0,0.0
3749,0.0,0.0
3750,54.38,0.4286
3751,295.72,0.4286
3752,520.99,0.4286
3753,717.93,0.4286
3754,875.85,0.4286
3755,986.15,0.4286
3756,1042.84,0.4286
3757,1042.84,0.4286
3758,986.15,0.4286
3759,875.85,0.4286
3760,717.93,0.4286
3761,520.99,0.4286
3762,295.72,0.4286
3763,54.38,0.4286
3764,0.0,0.0
3765,0.0,0.0
3766,0.0,0.0
3767,0.0,0.0
3768,0.0,0.0
3769,0.0,0.0
3770,0.0,0.0
3771,0.0,0.0
3772,0.0,0.0
3773,0.0,0.0
3774,55.19,0.4286
3775,296.38,0.4286
3776,521.48,0.4286
3777,718.25,0.4286
3778,876.02,0.4286
3779,986.21,0.4286
3780,1042.85,0.4286
3781,1042.85,0.4286
3782,986.21,0.4286
3783,876.02,0.4286
3784,718.25,0.4286
3785,521.48,0.4286
3786,296.38,0.4286
3787,55.19,0.4286
3788,0.0,0.0
3789,0.0,0.0
3790,0.0,0.0
3791,0.0,0.0
3792,0.0,0.0
3793,0.0,0.0
3794,0.0,0.0
3795,0.0,0.0
3796,0.0,0.0
3797,0.0,0.0
3798,55.94,0.4286
3799,296.99,0.4286
3800,521.93,0.4286
3801,718.55,0.4286
3802,876.18,0.4286
3803,986.27,0.4286
3804,1042.85,0.4286
3805,1042.85,0.4286
3806,986.27,0.4286
3807,876.18,0.4286
3808,718.55,0.4286
3809,521.93,0.4286
3810,296.99,0.4286
3811,55.94,0.4286
3812,0.0,0.0
3813,0.0,0.0
3814,0.0,0.0
3815,0.0,0.0
3816,0.0,0.0
3817,0.0,0.0
3818,0.0,0.0
3819,0.0,0.0
3820,0.0,0.0
3821,0.0,0.0
3822,56.65,0.4286
3823,297.56,0.4286
3824,522.35,0.4286
3825,718.82,0.4286
3826,876.33,0.4286
3827,986.33,0.4286
3828,1042.86,0.4286
3829,1042.86,0.4286
3830,986.33,0.4286
3831,876.33,0.4286
3832,718.82,0.4286
3833,522.35,0.4286
3834,297.56,0.4286
3835,56.65,0.4286
3836,0.0,0.0
3837,0.0,0.0
3838,0.0,0.0
3839,0.0,0.0
3840,0.0,0.0
3841,0.0,0.0
3842,0.0,0.0
3843,0.0,0.0
3844,0.0,0.0
3845,0.0,0.0
3846,57.3,0.4286
3847,298.09,0.4286
3848,522.74,0.4286
3849,719.08,0.4286
3850,876.47,0.4286
3851,986.38,0.4286
3852,1042.87,0.4286
3853,1042.87,0.4286
3854,986.38,0.4286
3855,876.47,0.4286
3856,719.08,0.4286
3857,522.74,0.4286
3858,298.09,0.4286
3859,57.3,0.4286
3860,0.0,0.0
3861,0.0,0.0
3862,0.0,0.0
3863,0.0,0.0
3864,0.0,0.0
3865,0.0,0.0
3866,0.0,0.0
3867,0.0,0.0
3868,0.0,0.0
3869,0.0,0.0
3870,55.0,0.4286
3871,283.65,0.4286
3872,496.95,0.4286
3873,683.35,0.4286
3874,832.76,0.4286
3875,937.11,0.4286
3876,990.73,0.4286
3877,990.73,0.4286
3878,937.11,0.4286
3879,832.76,0.4286
3880,683.35,0.4286
3881,496.95,0.4286
3882,283.65,0.4286
3883,55.0,0.4286
3884,0.0,0.0
3885,0.0,0.0
3886,0.0,0.0
3887,0.0,0.0
3888,0.0,0.0
3889,0.0,0.0
3890,0.0,0.0
3891,0.0,0.0
3892,0.0,0.0
3893,0.0,0.0
3894,58.44,0.4286
3895,299.02,0.4286
3896,523.43,0.4286
3897,719.53,0.4286
3898,876.71,0.4286
3899,986.47,0.4286
3900,1042.88,0.4286
3901,1042.88,0.4286
3902,986.47,0.4286
3903,876.71,0.4286
3904,719.53,0.4286
3905,523.43,0.4286
3906,299.02,0.4286
3907,58.44,0.4286
3908,0.0,0.0
3909,0.0,0.0
3910,0.0,0.0
3911,0.0,0.0
3912,0.0,0.0
3913,0.0,0.0
3914,0.0,0.0
3915,0.0,0.0
3916,0.0,0.0
3917,0.0,0.0
3918,58.94,0.4286
3919,299.43,0.4286
3920,523.73,0.4286
3921,719.72,0.4286
3922,876.81,0.4286
3923,986.51,0.4286
3924,1042.88,0.4286
3925,1042.88,0.4286
3926,986.51,0.4286
3927,876.81,0.4286
3928,719.72,0.4286
3929,523.73,0.4286
3930,299.43,0.4286
3931,58.94,0.4286
3932,0.0,0.0
3933,0.0,0.0
3934,0.0,0.0
3935,0.0,0.0
3936,0.0,0.0
3937,0.0,0.0
3938,0.0,0.0
3939,0.0,0.0
3940,0.0,0.0
3941,0.0,0.0
3942,59.38,0.4286
3943,299.79,0.4286
3944,524.0,0.4286
3945,719.9,0.4286
3946,876.91,0.4286
3947,986.55,0.4286
3948,1042.89,0.4286
3949,1042.89,0.4286
3950,986.55,0.4286
3951,876.91,0.4286
3952,719.9,0.4286
3953,524.0,0.4286
3954,299.79,0.4286
3955,59.38,0.4286
3956,0.0,0.0
3957,0.0,0.0
3958,0.0,0.0
3959,0.0,0.0
3960,0.0,0.0
3961,0.0,0.0
3962,0.0,0.0
3963,0.0,0.0
3964,0.0,0.0
3965,0.0,0.0
3966,59.77,0.4286
3967,300.11,0.4286
3968,524.23,0.4286
3969,720.05,0.4286
3970,876.99,0.4286
3971,986.58,0.4286
3972,1042.89,0.4286
3973,1042.89,0.4286
3974,986.58,0.4286
3975,876.99,0.4286
3976,720.05,0.4286
3977,524.23,0.4286
3978,300.11,0.4286
3979,59.77,0.4286
3980,0.0,0.0
3981,0.0,0.0
3982,0.0,0.0
3983,0.0,0.0
3984,0.0,0.0
3985,0.0,0.0
3986,0.0,0.0
3987,0.0,0.0
3988,0.0,0.0
3989,0.0,0.0
3990,60.11,0.4286
3991,300.38,0.4286
3992,524.44,0.4286
3993,720.19,0.4286
3994,877.06,0.4286
3995,986.6,0.4286
3996,1042.89,0.4286
3997,1042.89,0.4286
3998,986.6,0.4286
3999,877.06,0.4286
4000,720.19,0.4286
4001,524.44,0.4286
4002,300.38,0.4286
4003,60.11,0.4286
4004,0.0,0.0
4005,0.0,0.0
4006,0.0,0.0
4007,0.0,0.0
4008,0.0,0.0
4009,0.0,0.0
4010,0.0,0.0
4011,0.0,0.0
4012,0.0,0.0
4013,0.0,0.0
4014,60.4,0.4286
4015,300.61,0.4286
4016,524.61,0.4286
4017,720.3,0.4286
4018,877.12,0.4286
4019,986.63,0.4286
4020,1042.89,0.4286
4021,1042.89,0.4286
4022,986.63,0.4286
4023,877.12,0.4286
4024,720.3,0.4286
4025,524.61,0.4286
4026,300.61,0.4286
4027,60.4,0.4286
4028,0.0,0.0
4029,0.0,0.0
4030,0.0,0.0
4031,0.0,0.0
4032,0.0,0.0
4033,0.0,0.0
4034,0.0,0.0
4035,0.0,0.0
4036,0.0,0.0
4037,0.0,0.0
4038,57.6,0.4286
4039,285.76,0.4286
4040,498.51,0.4286
4041,684.37,0.4286
4042,833.32,0.4286
4043,937.31,0.4286
4044,990.75,0.4286
4045,990.75,0.4286
4046,937.31,0.4286
4047,833.32,0.4286
4048,684.37,0.4286
4049,498.51,0.4286
4050,285.76,0.4286
4051,57.6,0.4286
4052,0.0,0.0
4053,0.0,0.0
4054,0.0,0.0
4055,0.0,0.0
4056,0.0,0.0
4057,0.0,0.0
4058,0.0,0.0
4059,0.0,0.0
4060,0.0,0.0
4061,0.0,0.0
4062,60.82,0.4286
4063,300.95,0.4286
4064,524.86,0.4286
4065,720.46,0.4286
4066,877.21,0.4286
4067,986.66,0.4286
4068,1042.9,0.4286
4069,1042.9,0.4286
4070,986.66,0.4286
4071,877.21,0.4286
4072,720.46,0.4286
4073,524.86,0.4286
4074,300.95,0.4286
4075,60.82,0.4286
4076,0.0,0.0
4077,0.0,0.0
4078,0.0,0.0
4079,0.0,0.0
4080,0.0,0.0
4081,0.0,0.0
4082,0.0,0.0
4083,0.0,0.0
4084,0.0,0.0
4085,0.0,0.0
4086,60.95,0.4286
4087,301.06,0.4286
4088,524.94,0.4286
4089,720.51,0.4286
4090,877.24,0.4286
4091,986.67,0.4286
4092,1042.9,0.4286
4093,1042.9,0.4286
4094,986.67,0.4286
4095,877.24,0.4286
4096,720.51,0.4286
4097,524.94,0.4286
4098,301.06,0.4286
4099,60.95,0.4286
4100,0.0,0.0
4101,0.0,0.0
4102,0.0,0.0
4103,0.0,0.0
4104,0.0,0.0
4105,0.0,0.0
4106,0.0,0.0
4107,0.0,0.0
4108,0.0,0.0
4109,0.0,0.0
4110,61.03,0.4286
4111,301.12,0.4286
4112,524.98,0.4286
4113,720.54,0.4286
4114,877.26,0.4286
4115,986.68,0.4286
4116,1042.9,0.4286
4117,1042.9,0.4286
4118,986.68,0.4286
4119,877.26,0.4286
4120,720.54,0.4286
4121,524.98,0.4286
4122,301.12,0.4286
4123,61.03,0.4286
4124,0.0,0.0
4125,0.0,0.0
4126,0.0,0.0
4127,0.0,0.0
4128,0.0,0.0
4129,0.0,0.0
4130,0.0,0.0
4131,0.0,0.0
4132,0.0,0.0
4133,0.0,0.0
4134,61.05,0.4286
4135,301.14,0.4286
4136,525.0,0.4286
4137,720.55,0.4286
4138,877.26,0.4286
4139,986.68,0.4286
4140,1042.9,0.4286
4141,1042.9,0.4286
4142,986.68,0.4286
4143,877.26,0.4286
4144,720.55,0.4286
4145,525.0,0.4286
4146,301.14,0.4286
4147,61.05,0.4286
4148,0.0,0.0
4149,0.0,0.0
4150,0.0,0.0
4151,0.0,0.0
4152,0.0,0.0
4153,0.0,0.0
4154,0.0,0.0
4155,0.0,0.0
4156,0.0,0.0
4157,0.0,0.0
4158,61.03,0.4286
4159,301.12,0.4286
4160,524.98,0.4286
4161,720.54,0.4286
4162,877.26,0.4286
4163,986.68,0.4286
4164,1042.9,0.4286
4165,1042.9,0.4286
4166,986.68,0.4286
4167,877.26,0.4286
4168,720.54,0.4286
4169,524.98,0.4286
4170,301.12,0.4286
4171,61.03,0.4286
4172,0.0,0.0
4173,0.0,0.0
4174,0.0,0.0
4175,0.0,0.0
4176,0.0,0.0
4177,0.0,0.0
4178,0.0,0.0
4179,0.0,0.0
4180,0.0,0.0
4181,0.0,0.0
4182,60.95,0.4286
4183,301.06,0.4286
4184,524.94,0.4286
4185,720.51,0.4286
4186,877.24,0.4286
4187,986.67,0.4286
4188,1042.9,0.4286
4189,1042.9,0.4286
4190,986.67,0.4286
4191,877.24,0.4286
4192,720.51,0.4286
4193,524.94,0.4286
4194,301.06,0.4286
4195,60.95,0.4286
4196,0.0,0.0
4197,0.0,0.0
4198,0.0,0.0
4199,0.0,0.0
4200,0.0,0.0
4201,0.0,0.0
4202,0.0,0.0
4203,0.0,0.0
4204,0.0,0.0
4205,0.0,0.0
4206,57.78,0.4286
4207,285.91,0.4286
4208,498.62,0.4286
4209,684.44,0.4286
4210,833.35,0.4286
4211,937.33,0.4286
4212,990.75,0.4286
4213,990.75,0.4286
4214,937.33,0.4286
4215,833.35,0.4286
4216,684.44,0.4286
4217,498.62,0.4286
4218,285.91,0.4286
4219,57.78,0.4286
4220,0.0,0.0
4221,0.0,0.0
4222,0.0,0.0
4223,0.0,0.0
4224,0.0,0.0
4225,0.0,0.0
4226,0.0,0.0
4227,0.0,0.0
4228,0.0,0.0
4229,0.0,0.0
4230,60.63,0.4286
4231,300.8,0.4286
4232,524.75,0.4286
4233,720.39,0.4286
4234,877.17,0.4286
4235,986.64,0.4286
4236,1042.9,0.4286
4237,1042.9,0.4286
4238,986.64,0.4286
4239,877.17,0.4286
4240,720.39,0.4286
4241,524.75,0.4286
4242,300.8,0.4286
4243,60.63,0.4286
4244,0.0,0.0
4245,0.0,0.0
4246,0.0,0.0
4247,0.0,0.0
4248,0.0,0.0
4249,0.0,0.0
4250,0.0,0.0
4251,0.0,0.0
4252,0.0,0.0
4253,0.0,0.0
4254,60.4,0.4286
4255,300.61,0.4286
4256,524.61,0.4286
4257,720.3,0.4286
4258,877.12,0.4286
4259,986.63,0.4286
4260,1042.89,0.4286
4261,1042.89,0.4286
4262,986.63,0.4286
4263,877.12,0.4286
4264,720.3,0.4286
4265,524.61,0.4286
4266,300.61,0.4286
4267,60.4,0.4286
4268,0.0,0.0
4269,0.0,0.0
4270,0.0,0.0
4271,0.0,0.0
4272,0.0,0.0
4273,0.0,0.0
4274,0.0,0.0
4275,0.0,0.0
4276,0.0,0.0
4277,0.0,0.0
4278,60.11,0.4286
4279,300.38,0.4286
4280,524.44,0.4286
4281,720.19,0.4286
4282,877.06,0.4286
4283,986.6,0.4286
4284,1042.89,0.4286
4285,1042.89,0.4286
4286,986.6,0.4286
4287,877.06,0.4286
4288,720.19,0.4286
4289,524.44,0.4286
4290,300.38,0.4286
4291,60.11,0.4286
4292,0.0,0.0
4293,0.0,0.0
4294,0.0,0.0
4295,0.0,0.0
4296,0.0,0.0
4297,0.0,0.0
4298,0.0,0.0
4299,0.0,0.0
4300,0.0,0.0
4301,0.0,0.0
4302,59.77,0.4286
4303,300.11,0.4286
4304,524.23,0.4286
4305,720.05,0.4286
4306,876.99,0.4286
4307,986.58,0.4286
4308,1042.89,0.4286
4309,1042.89,0.4286
4310,986.58,0.4286
4311,876.99,0.4286
4312,720.05,0.4286
4313,524.23,0.4286
4314,300.11,0.4286
4315,59.77,0.4286
4316,0.0,0.0
4317,0.0,0.0
4318,0.0,0.0
4319,0.0,0.0
4320,0.0,0.0
4321,0.0,0.0
4322,0.0,0.0
4323,0.0,0.0
4324,0.0,0.0
4325,0.0,0.0
4326,59.38,0.4286
4327,299.79,0.4286
4328,524.0,0.4286
4329,719.9,0.4286
4330,876.91,0.4286
4331,986.55,0.4286
4332,1042.89,0.4286
4333,1042.89,0.4286
4334,986.55,0.4286
4335,876.91,0.4286
4336,719.9,0.4286
4337,524.0,0.4286
4338,299.79,0.4286
4339,59.38,0.4286
4340,0.0,0.0
4341,0.0,0.0
4342,0.0,0.0
4343,0.0,0.0
4344,0.0,0.0
4345,0.0,0.0
4346,0.0,0.0
4347,0.0,0.0
4348,0.0,0.0
4349,0.0,0.0
4350,58.94,0.4286
4351,299.43,0.4286
4352,523.73,0.4286
4353,719.72,0.4286
4354,876.81,0.4286
4355,986.51,0.4286
4356,1042.88,0.4286
4357,1042.88,0.4286
4358,986.51,0.4286
4359,876.81,0.4286
4360,719.72,0.4286
4361,523.73,0.4286
4362,299.43,0.4286
4363,58.94,0.4286
4364,0.0,0.0
4365,0.0,0.0
4366,0.0,0.0
4367,0.0,0.0
4368,0.0,0.0
4369,0.0,0.0
4370,0.0,0.0
4371,0.0,0.0
4372,0.0,0.0
4373,0.0,0.0
4374,55.52,0.4286
4375,284.07,0.4286
4376,497.26,0.4286
4377,683.55,0.4286
4378,832.87,0.4286
4379,937.15,0.4286
4380,990.73,0.4286
4381,990.73,0.4286
4382,937.15,0.4286
4383,832.87,0.4286
4384,683.55,0.4286
4385,497.26,0.4286
4386,284.07,0.4286
4387,55.52,0.4286
4388,0.0,0.0
4389,0.0,0.0
4390,0.0,0.0
4391,0.0,0.0
4392,0.0,0.0
4393,0.0,0.0
4394,0.0,0.0
4395,0.0,0.0
4396,0.0,0.0
4397,0.0,0.0
4398,57.9,0.4286
4399,298.58,0.4286
4400,523.1,0.4286
4401,719.31,0.4286
4402,876.59,0.4286
4403,986.43,0.4286
4404,1042.87,0.4286
4405,1042.87,0.4286
4406,986.43,0.4286
4407,876.59,0.4286
4408,719.31,0.4286
4409,523.1,0.4286
4410,298.58,0.4286
4411,57.9,0.4286
4412,0.0,0.0
4413,0.0,0.0
4414,0.0,0.0
4415,0.0,0.0
4416,0.0,0.0
4417,0.0,0.0
4418,0.0,0.0
4419,0.0,0.0
4420,0.0,0.0
4421,0.0,0.0
4422,57.3,0.4286
4423,298.09,0.4286
4424,522.74,0.4286
4425,719.08,0.4286
4426,876.47,0.4286
4427,986.38,0.4286
4428,1042.87,0.4286
4429,1042.87,0.4286
4430,986.38,0.4286
4431,876.47,0.4286
4432,719.08,0.4286
4433,522.74,0.4286
4434,298.09,0.4286
4435,57.3,0.4286
4436,0.0,0.0
4437,0.0,0.0
4438,0.0,0.0
4439,0.0,0.0
4440,0.0,0.0
4441,0.0,0.0
4442,0.0,0.0
4443,0.0,0.0
4444,0.0,0.0
4445,0.0,0.0
4446,56.65,0.4286
4447,297.56,0.4286
4448,522.35,0.4286
4449,718.82,0.4286
4450,876.33,0.4286
4451,986.33,0.4286
4452,1042.86,0.4286
4453,1042.86,0.4286
4454,986.33,0.4286
4455,876.33,0.4286
4456,718.82,0.4286
4457,522.35,0.4286
4458,297.56,0.4286
4459,56.65,0.4286
4460,0.0,0.0
4461,0.0,0.0
4462,0.0,0.0
4463,0.0,0.0
4464,0.0,0.0
4465,0.0,0.0
4466,0.0,0.0
4467,0.0,0.0
4468,0.0,0.0
4469,0.0,0.0
4470,55.94,0.4286
4471,296.99,0.4286
4472,521.93,0.4286
4473,718.55,0.4286
4474,876.18,0.4286
4475,986.27,0.4286
4476,1042.85,0.4286
4477,1042.85,0.4286
4478,986.27,0.4286
4479,876.18,0.4286
4480,718.55,0.4286
4481,521.93,0.4286
4482,296.99,0.4286
4483,55.94,0.4286
4484,0.0,0.0
4485,0.0,0.0
4486,0.0,0.0
4487,0.0,0.0
4488,0.0,0.0
4489,0.0,0.0
4490,0.0,0.0
4491,0.0,0.0
4492,0.0,0.0
4493,0.0,0.0
4494,55.19,0.4286
4495,296.38,0.4286
4496,521.48,0.4286
4497,718.25,0.4286
4498,876.02,0.4286
4499,986.21,0.4286
4500,1042.85,0.4286
4501,1042.85,0.4286
4502,986.21,0.4286
4503,876.02,0.4286
4504,718.25,0.4286
4505,521.48,0.4286
4506,296.38,0.4286
4507,55.19,0.4286
4508,0.0,0.0
4509,0.0,0.0
4510,0.0,0.0
4511,0.0,0.0
4512,0.0,0.0
4513,0.0,0.0
4514,0.0,0.0
4515,0.0,0.0
4516,0.0,0.0
4517,0.0,0.0
4518,54.38,0.4286
4519,295.72,0.4286
4520,520.99,0.4286
4521,717.93,0.4286
4522,875.85,0.4286
4523,986.15,0.4286
4524,1042.84,0.4286
4525,1042.84,0.4286
4526,986.15,0.4286
4527,875.85,0.4286
4528,717.93,0.4286
4529,520.99,0.4286
4530,295.72,0.4286
4531,54.38,0.4286
4532,0.0,0.0
4533,0.0,0.0
4534,0.0,0.0
4535,0.0,0.0
4536,0.0,0.0
4537,0.0,0.0
4538,0.0,0.0
4539,0.0,0.0
4540,0.0,0.0
4541,0.0,0.0
4542,50.85,0.4286
4543,280.28,0.4286
4544,494.45,0.4286
4545,681.72,0.4286
4546,831.88,0.4286
4547,936.78,0.4286
4548,990.69,0.4286
4549,990.69,0.4286
4550,936.78,0.4286
4551,831.88,0.4286
4552,681.72,0.4286
4553,494.45,0.4286
4554,280.28,0.4286
4555,50.85,0.4286
4556,0.0,0.0
4557,0.0,0.0
4558,0.0,0.0
4559,0.0,0.0
4560,0.0,0.0
4561,0.0,0.0
4562,0.0,0.0
4563,0.0,0.0
4564,0.0,0.0
4565,0.0,0.0
4566,52.62,0.4286
4567,294.29,0.4286
4568,519.93,0.4286
4569,717.24,0.4286
4570,875.47,0.4286
4571,986.01,0.4286
4572,1042.82,0.4286
4573,1042.82,0.4286
4574,986.01,0.4286
4575,875.47,0.4286
4576,717.24,0.4286
4577,519.93,0.4286
4578,294.29,0.4286
4579,52.62,0.4286
4580,0.0,0.0
4581,0.0,0.0
4582,0.0,0.0
4583,0.0,0.0
4584,0.0,0.0
4585,0.0,0.0
4586,0.0,0.0
4587,0.0,0.0
4588,0.0,0.0
4589,0.0,0.0
4590,51.66,0.4286
4591,293.51,0.4286
4592,519.35,0.4286
4593,716.86,0.4286
4594,875.27,0.4286
4595,985.93,0.4286
4596,1042.82,0.4286
4597,1042.82,0.4286
4598,985.93,0.4286
4599,875.27,0.4286
4600,716.86,0.4286
4601,519.35,0.4286
4602,293.51,0.4286
4603,51.66,0.4286
4604,0.0,0.0
4605,0.0,0.0
4606,0.0,0.0
4607,0.0,0.0
4608,0.0,0.0
4609,0.0,0.0
4610,0.0,0.0
4611,0.0,0.0
4612,0.0,0.0
4613,0.0,0.0
4614,50.64,0.4286
4615,292.68,0.4286
4616,518.74,0.4286
4617,716.46,0.4286
4618,875.05,0.4286
4619,985.85,0.4286
4620,1042.81,0.4286
4621,1042.81,0.4286
4622,985.85,0.4286
4623,875.05,0.4286
4624,716.46,0.4286
4625,518.74,0.4286
4626,292.68,0.4286
4627,50.64,0.4286
4628,0.0,0.0
4629,0.0,0.0
4630,0.0,0.0
4631,0.0,0.0
4632,0.0,0.0
4633,0.0,0.0
4634,0.0,0.0
4635,0.0,0.0
4636,0.0,0.0
4637,0.0,0.0
4638,49.58,0.4286
4639,291.82,0.4286
4640,518.1,0.4286
4641,716.04,0.4286
4642,874.83,0.4286
4643,985.77,0.4286
4644,1042.8,0.4286
4645,1042.8,0.4286
4646,985.77,0.4286
4647,874.83,0.4286
4648,716.04,0.4286
4649,518.1,0.4286
4650,291.82,0.4286
4651,49.58,0.4286
4652,0.0,0.0
4653,0.0,0.0
4654,0.0,0.0
4655,0.0,0.0
4656,0.0,0.0
4657,0.0,0.0
4658,0.0,0.0
4659,0.0,0.0
4660,0.0,0.0
4661,0.0,0.0
4662,48.47,0.4286
4663,290.91,0.4286
4664,517.43,0.4286
4665,715.6,0.4286
4666,874.59,0.4286
4667,985.68,0.4286
4668,1042.79,0.4286
4669,1042.79,0.4286
4670,985.68,0.4286
4671,874.59,0.4286
4672,715.6,0.4286
4673,517.43,0.4286
4674,290.91,0.4286
4675,48.47,0.4286
4676,0.0,0.0
4677,0.0,0.0
4678,0.0,0.0
4679,0.0,0.0
4680,0.0,0.0
4681,0.0,0.0
4682,0.0,0.0
4683,0.0,0.0
4684,0.0,0.0
4685,0.0,0.0
4686,47.3,0.4286
4687,289.96,0.4286
4688,516.72,0.4286
4689,715.14,0.4286
4690,874.34,0.4286
4691,985.59,0.4286
4692,1042.78,0.4286
4693,1042.78,0.4286
4694,985.59,0.4286
4695,874.34,0.4286
4696,715.14,0.4286
4697,516.72,0.4286
4698,289.96,0.4286
4699,47.3,0.4286
4700,0.0,0.0
4701,0.0,0.0
4702,0.0,0.0
4703,0.0,0.0
4704,0.0,0.0
4705,0.0,0.0
4706,0.0,0.0
4707,0.0,0.0
4708,0.0,0.0
4709,0.0,0.0
4710,43.78,0.4286
4711,274.52,0.4286
4712,490.19,0.4286
4713,678.93,0.4286
4714,830.38,0.4286
4715,936.21,0.4286
4716,990.63,0.4286
4717,990.63,0.4286
4718,936.21,0.4286
4719,830.38,0.4286
4720,678.93,0.4286
4721,490.19,0.4286
4722,274.52,0.4286
4723,43.78,0.4286
4724,0.0,0.0
4725,0.0,0.0
4726,0.0,0.0
4727,0.0,0.0
4728,0.0,0.0
4729,0.0,0.0
4730,0.0,0.0
4731,0.0,0.0
4732,0.0,0.0
4733,0.0,0.0
4734,44.82,0.4286
4735,287.94,0.4286
4736,515.22,0.4286
4737,714.16,0.4286
4738,873.81,0.4286
4739,985.39,0.4286
4740,1042.75,0.4286
4741,1042.75,0.4286
4742,985.39,0.4286
4743,873.81,0.4286
4744,714.16,0.4286
4745,515.22,0.4286
4746,287.94,0.4286
4747,44.82,0.4286
4748,0.0,0.0
4749,0.0,0.0
4750,0.0,0.0
4751,0.0,0.0
4752,0.0,0.0
4753,0.0,0.0
4754,0.0,0.0
4755,0.0,0.0
4756,0.0,0.0
4757,0.0,0.0
4758,43.5,0.4286
4759,286.87,0.4286
4760,514.43,0.4286
4761,713.64,0.4286
4762,873.53,0.4286
4763,985.28,0.4286
4764,1042.74,0.4286
4765,1042.74,0.4286
4766,985.28,0.4286
4767,873.53,0.4286
4768,713.64,0.4286
4769,514.43,0.4286
4770,286.87,0.4286
4771,43.5,0.4286
4772,0.0,0.0
4773,0.0,0.0
4774,0.0,0.0
4775,0.0,0.0
4776,0.0,0.0
4777,0.0,0.0
4778,0.0,0.0
4779,0.0,0.0
4780,0.0,0.0
4781,0.0,0.0
4782,42.13,0.4286
4783,285.75,0.4286
4784,513.6,0.4286
4785,713.1,0.4286
4786,873.24,0.4286
4787,985.17,0.4286
4788,1042.73,0.4286
4789,1042.73,0.4286
4790,985.17,0.4286
4791,873.24,0.4286
4792,713.1,0.4286
4793,513.6,0.4286
4794,285.75,0.4286
4795,42.13,0.4286
4796,0.0,0.0
4797,0.0,0.0
4798,0.0,0.0
4799,0.0,0.0
4800,0.0,0.0
4801,0.0,0.0
4802,0.0,0.0
4803,0.0,0.0
4804,0.0,0.0
4805,0.0,0.0
4806,40.71,0.4286
4807,284.6,0.4286
4808,512.74,0.4286
4809,712.54,0.4286
4810,872.93,0.4286
4811,985.06,0.4286
4812,1042.72,0.4286
4813,1042.72,0.4286
4814,985.06,0.4286
4815,872.93,0.4286
4816,712.54,0.4286
4817,512.74,0.4286
4818,284.6,0.4286
4819,40.71,0.4286
4820,0.0,0.0
4821,0.0,0.0
4822,0.0,0.0
4823,0.0,0.0
4824,0.0,0.0
4825,0.0,0.0
4826,0.0,0.0
4827,0.0,0.0
4828,0.0,0.0
4829,0.0,0.0
4830,39.24,0.4286
4831,283.4,0.4286
4832,511.86,0.4286
4833,711.96,0.4286
4834,872.62,0.4286
4835,984.94,0.4286
4836,1042.7,0.4286
4837,1042.7,0.4286
4838,984.94,0.4286
4839,872.62,0.4286
4840,711.96,0.4286
4841,511.86,0.4286
4842,283.4,0.4286
4843,39.24,0.4286
4844,0.0,0.0
4845,0.0,0.0
4846,0.0,0.0
4847,0.0,0.0
4848,0.0,0.0
4849,0.0,0.0
4850,0.0,0.0
4851,0.0,0.0
4852,0.0,0.0
4853,0.0,0.0
4854,37.73,0.4286
4855,282.16,0.4286
4856,510.94,0.4286
4857,711.36,0.4286
4858,872.29,0.4286
4859,984.82,0.4286
4860,1042.69,0.4286
4861,1042.69,0.4286
4862,984.82,0.4286
4863,872.29,0.4286
4864,711.36,0.4286
4865,510.94,0.4286
4866,282.16,0.4286
4867,37.73,0.4286
4868,0.0,0.0
4869,0.0,0.0
4870,0.0,0.0
4871,0.0,0.0
4872,0.0,0.0
4873,0.0,0.0
4874,0.0,0.0
4875,0.0,0.0
4876,0.0,0.0
4877,0.0,0.0
4878,34.35,0.4286
4879,266.84,0.4286
4880,484.49,0.4286
4881,675.2,0.4286
4882,828.36,0.4286
4883,935.46,0.4286
4884,990.54,0.4286
4885,990.54,0.4286
4886,935.46,0.4286
4887,828.36,0.4286
4888,675.2,0.4286
4889,484.49,0.4286
4890,266.84,0.4286
4891,34.35,0.4286
4892,0.0,0.0
4893,0.0,0.0
4894,0.0,0.0
4895,0.0,0.0
4896,0.0,0.0
4897,0.0,0.0
4898,0.0,0.0
4899,0.0,0.0
4900,0.0,0.0
4901,0.0,0.0
4902,34.54,0.4286
